unitprice,area,year,direction,decoration,bedroom,hall,lavatory,storey,totalstorey,elevator,property,far,parkinglot,greening,fee,admdist,secdist,subway,school,business,amenity
35369,81.7,7,1,1,2,1,1,中层,18,1,1,2.1,836,0.43,1.11,浦东,35529.96226,TRUE,TRUE,TRUE,TRUE
47938,64,21,1,2,2,1,1,低层,6,0,1,1.1,80,0.4,0.45,浦东,46229.27132,TRUE,FALSE,TRUE,TRUE
53261,92,11,1,4,3,2,1,高层,11,1,1,1.6,680,0.3,1.2,浦东,50950.82051,TRUE,TRUE,TRUE,TRUE
32051,78,10,1,2,2,2,1,低层,14,1,1,1.3,200,0.4,1,浦东,35482.76437,TRUE,FALSE,TRUE,FALSE
32778,90,10,1,2,2,2,2,高层,6,0,1,1.5,1000,0.4,1.1,浦东,35529.96226,TRUE,TRUE,TRUE,TRUE
113168,84.8,7,1,2,1,2,1,中层,30,1,1,3.6,25,0.35,7.5,浦东,70757.42857,TRUE,FALSE,TRUE,FALSE
29885,87,5,1,3,2,2,1,低层,16,1,1,1.8,781,0.4,2.8,浦东,27226.73846,FALSE,FALSE,FALSE,FALSE
69416,97.2,12,1,3,3,2,2,低层,12,1,1,1.7,1960,0.49,2,浦东,51081.42308,TRUE,FALSE,TRUE,TRUE
41846,92.7,10,1,3,2,2,1,高层,11,1,1,1.6,842,0.46,2.38,浦东,38383.28,TRUE,TRUE,TRUE,TRUE
23736,91,1,1,3,2,1,1,中层,13,1,1,1.6,390,0.35,2.5,浦东,21714.91667,FALSE,FALSE,TRUE,TRUE
48205,60.2,21,1,2,2,1,1,低层,6,1,1,1.8,230,0.35,0.35,浦东,46229.27132,TRUE,TRUE,TRUE,TRUE
38785,85.6,4,1,3,2,2,1,中层,17,1,1,1.2,300,0.4,1.3,浦东,39678.03704,TRUE,TRUE,FALSE,FALSE
43282,82,12,1,1,2,1,1,低层,14,0,1,1.2,300,0.4,1.3,浦东,39678.03704,TRUE,TRUE,FALSE,FALSE
35044,79.9,8,1,3,2,1,1,高层,18,1,1,2.3,586,0.45,1.1,浦东,35529.96226,TRUE,TRUE,TRUE,FALSE
45373,83.8,13,1,2,2,1,1,中层,6,0,1,1.7,1500,0.35,1.25,浦东,50950.82051,TRUE,FALSE,FALSE,FALSE
79310,85.7,7,1,3,2,2,1,中层,17,1,1,1.3,200,0.35,2.6,浦东,52122.88281,TRUE,FALSE,TRUE,FALSE
68966,87,16,1,3,2,2,1,低层,6,0,1,1.5,100,0.35,1.8,浦东,59073.26214,TRUE,FALSE,TRUE,FALSE
54379,88.3,11,1,3,2,2,1,中层,12,1,1,1.4,370,0.25,1.1,浦东,47038.57386,TRUE,FALSE,FALSE,TRUE
22533,82.1,7,1,3,2,2,1,中层,6,1,1,1.2,60,0.3,0.5,浦东,27226.73846,TRUE,FALSE,TRUE,FALSE
33026,95.4,8,1,3,2,2,1,低层,13,1,1,1.8,800,0.35,1.2,浦东,33336.22222,FALSE,TRUE,FALSE,FALSE
46458,91.5,16,1,3,3,2,2,低层,6,0,1,1.5,300,0.4,0.8,浦东,50950.82051,TRUE,FALSE,FALSE,FALSE
53409,88,16,1,3,2,2,1,低层,6,0,1,1.2,50,0.4,0.8,浦东,50950.82051,TRUE,TRUE,TRUE,TRUE
35938,96,6,1,3,2,2,1,中层,11,1,1,1.5,160,0.35,1.5,浦东,38719.82432,TRUE,FALSE,FALSE,FALSE
37602,93.1,15,1,2,2,2,1,中层,6,1,1,1.3,100,0.35,0.5,浦东,41074.30357,TRUE,TRUE,TRUE,TRUE
28276,84.2,7,1,2,2,2,1,低层,18,1,1,1.2,650,0.36,3.65,浦东,27929.52083,TRUE,FALSE,FALSE,FALSE
41765,85,15,1,3,2,1,1,高层,24,1,1,1.2,1400,0.35,1,浦东,47038.57386,TRUE,TRUE,TRUE,FALSE
44387,89,17,1,3,2,2,1,中层,6,0,1,1.3,100,0.45,0.7,浦东,51081.42308,TRUE,FALSE,TRUE,TRUE
59903,80.1,9,1,4,2,2,1,中层,6,0,1,1.4,100,0.35,0.56,浦东,50950.82051,TRUE,FALSE,FALSE,FALSE
44706,85,25,1,3,2,2,1,中层,27,1,1,1.6,200,0.25,0.6,浦东,48258.65812,TRUE,TRUE,TRUE,FALSE
51329,87.7,15,1,3,2,2,1,中层,6,0,1,1.4,200,0.35,1.5,浦东,52122.88281,TRUE,TRUE,TRUE,FALSE
24149,91.1,10,1,1,2,1,1,高层,10,1,1,1.5,2000,0.45,1.4,浦东,23951.66667,TRUE,TRUE,FALSE,FALSE
48356,97,13,1,2,2,2,1,高层,14,1,1,1.5,700,0.42,2.18,浦东,46229.27132,TRUE,TRUE,TRUE,TRUE
79249,82,3,1,3,2,2,1,中层,16,1,1,1.3,200,0.35,2.6,浦东,52122.88281,TRUE,TRUE,TRUE,FALSE
36471,85,14,1,2,2,2,1,高层,6,0,1,1.8,190,0.3,1,浦东,38719.82432,FALSE,TRUE,TRUE,TRUE
41237,97,13,1,2,3,1,1,中层,17,1,1,1.7,400,0.3,1.2,浦东,50950.82051,FALSE,TRUE,TRUE,TRUE
51515,66,27,1,3,2,1,1,低层,6,0,1,1.5,115,0.27,1,浦东,74209.62712,TRUE,FALSE,TRUE,FALSE
28046,89.1,9,1,1,2,2,1,低层,18,1,1,1.9,300,0.35,3,浦东,29870.67416,TRUE,FALSE,TRUE,FALSE
37894,97.6,13,1,3,2,2,1,低层,12,1,1,2.1,200,0.32,1,浦东,41074.30357,FALSE,FALSE,TRUE,FALSE
76352,87.5,16,1,3,2,2,1,中层,6,0,1,1.6,80,0.4,0.8,浦东,70757.42857,FALSE,TRUE,TRUE,TRUE
23736,91,1,1,3,2,1,1,中层,13,1,1,1.6,390,0.35,2.5,浦东,21714.91667,FALSE,FALSE,TRUE,TRUE
49244,85.3,19,1,3,4,2,2,高层,11,1,1,1.8,100,0.4,0.35,浦东,48439.19444,FALSE,FALSE,TRUE,TRUE
63466,88,14,1,3,2,2,1,中层,6,0,1,2.3,40,0.39,1,浦东,50950.82051,TRUE,FALSE,TRUE,TRUE
32082,95.4,5,1,3,2,2,1,高层,13,1,1,1.8,800,0.35,1.2,浦东,33336.22222,FALSE,FALSE,TRUE,TRUE
44027,68.1,12,1,3,2,2,1,低层,6,1,1,1.8,95,0.4,0.8,浦东,35482.76437,FALSE,TRUE,TRUE,TRUE
30533,88.4,7,0,3,2,2,1,中层,20,1,1,1.5,500,0.35,2.3,浦东,27929.52083,TRUE,TRUE,TRUE,FALSE
32980,84.9,11,1,2,2,2,1,中层,6,0,1,1.5,1000,0.35,0.8,浦东,35482.76437,FALSE,FALSE,TRUE,FALSE
30850,89.1,6,1,1,2,2,1,中层,11,1,1,1.9,300,0.35,3,浦东,29870.67416,TRUE,FALSE,TRUE,FALSE
36000,125,13,1,3,3,2,2,低层,6,0,1,1.2,200,0.39,1.1,浦东,38719.82432,TRUE,FALSE,FALSE,FALSE
62893,87.5,17,1,3,2,2,1,中层,6,0,1,1.2,1500,0.4,1.55,浦东,51081.42308,TRUE,FALSE,TRUE,FALSE
67429,87.5,9,1,2,2,2,1,低层,11,1,1,1.6,789,0.47,1.98,浦东,51081.42308,TRUE,TRUE,TRUE,FALSE
19348,92,2,1,3,2,2,1,低层,15,1,1,1.6,390,0.35,2.5,浦东,21714.91667,FALSE,FALSE,TRUE,TRUE
37037,89.1,11,1,3,2,2,1,低层,6,0,1,1.8,569,0.3,0.67,浦东,45311.86441,FALSE,TRUE,FALSE,TRUE
37660,74.4,7,1,1,2,1,1,高层,18,1,1,2.3,586,0.45,1.1,浦东,35529.96226,TRUE,TRUE,FALSE,FALSE
52341,88.8,9,1,3,2,2,1,中层,14,1,1,1.3,400,0.35,1.2,浦东,51081.42308,TRUE,TRUE,TRUE,TRUE
48356,97,13,1,2,2,2,1,高层,14,1,1,1.5,700,0.42,2.18,浦东,46229.27132,TRUE,FALSE,TRUE,TRUE
34926,74.5,12,0,3,2,2,1,低层,6,0,1,1.2,587,0.5,1.2,浦东,35482.76437,TRUE,TRUE,TRUE,TRUE
80435,92,14,1,3,2,2,1,低层,14,1,1,2.4,800,0.49,2,浦东,74209.62712,TRUE,FALSE,FALSE,TRUE
48960,81.7,17,1,3,2,2,1,中层,6,0,1,1.3,100,0.35,0.8,浦东,52122.88281,TRUE,FALSE,FALSE,FALSE
50633,79,11,1,2,2,1,1,低层,6,1,1,1.5,100,0.3,0.8,浦东,38383.28,TRUE,TRUE,TRUE,TRUE
42602,34.7,25,1,3,1,1,1,低层,6,0,1,1.9,200,0.28,0.5,浦东,50950.82051,TRUE,FALSE,TRUE,TRUE
45652,46,23,1,3,1,1,1,低层,6,0,1,1.4,500,0.35,1,浦东,48258.65812,TRUE,TRUE,TRUE,FALSE
43883,74.1,19,1,4,2,1,1,低层,6,0,1,1.4,200,0.45,0.6,浦东,46229.27132,TRUE,FALSE,FALSE,FALSE
89655,87,1,1,3,2,2,1,中层,22,0,1,1.8,200,0.4,1,浦东,52122.88281,TRUE,FALSE,TRUE,FALSE
57555,95.6,11,1,3,4,2,2,高层,6,1,1,1.9,60,0.4,0.8,浦东,47038.57386,TRUE,FALSE,TRUE,TRUE
18527,86.4,5,1,3,2,2,1,中层,6,1,1,1.3,600,0.35,1.74,浦东,21714.91667,TRUE,FALSE,TRUE,TRUE
35938,96,6,1,3,2,2,1,中层,11,1,1,1.5,160,0.35,1.5,浦东,38719.82432,TRUE,FALSE,FALSE,FALSE
48862,96.2,13,1,2,2,2,2,中层,14,1,1,2.3,100,0.35,1.5,浦东,41074.30357,TRUE,FALSE,FALSE,FALSE
66925,95.6,13,1,3,2,2,1,中层,6,0,1,1.4,200,0.4,1.45,浦东,52122.88281,TRUE,TRUE,TRUE,FALSE
44727,85,13,1,3,2,1,1,低层,11,1,1,1.5,120,0.35,0.5,浦东,51081.42308,FALSE,TRUE,TRUE,TRUE
41549,67.4,16,1,2,2,1,1,低层,6,1,1,1.2,500,0.45,0.5,浦东,50950.82051,TRUE,TRUE,FALSE,FALSE
28090,89,6,1,2,2,2,1,中层,20,1,1,1.5,1289,0.35,2.3,浦东,27929.52083,TRUE,TRUE,TRUE,TRUE
43956,91,3,1,2,2,2,1,中层,18,0,1,2.1,900,0.35,1.6,浦东,35482.76437,TRUE,TRUE,FALSE,FALSE
37358,53,24,1,2,2,1,1,低层,6,0,1,1.6,120,0.3,0.8,浦东,47038.57386,TRUE,FALSE,TRUE,TRUE
38897,84.8,8,1,1,2,1,1,中层,11,1,1,3.6,130,0.3,0.55,浦东,38719.82432,TRUE,TRUE,TRUE,TRUE
27819,88.4,6,1,1,2,2,1,低层,20,1,1,1.5,500,0.35,2.3,浦东,27929.52083,TRUE,TRUE,TRUE,FALSE
17955,88,2,1,3,2,2,1,中层,8,1,1,1.6,390,0.35,2.5,浦东,21714.91667,FALSE,FALSE,TRUE,TRUE
76969,84.5,17,1,2,2,2,1,低层,6,0,1,1.2,100,0.4,1.2,浦东,47038.57386,TRUE,TRUE,TRUE,TRUE
22887,85.2,4,1,3,2,2,1,中层,13,1,1,1.3,600,0.35,1.74,浦东,21714.91667,FALSE,FALSE,FALSE,FALSE
83045,49.1,20,1,3,1,1,1,低层,6,0,1,1.8,800,0.44,1.5,浦东,50950.82051,TRUE,TRUE,TRUE,FALSE
40919,89.2,14,1,3,2,2,1,低层,6,0,1,1.4,272,0.4,0.75,浦东,35529.96226,TRUE,FALSE,TRUE,TRUE
38851,87,10,1,2,2,2,1,高层,6,0,1,1.8,569,0.3,0.67,浦东,45311.86441,TRUE,TRUE,FALSE,FALSE
52620,91.2,15,1,3,3,2,2,高层,11,1,1,1.6,800,0.45,1.65,浦东,50950.82051,TRUE,TRUE,TRUE,TRUE
94444,36,36,1,3,1,1,1,低层,6,1,1,1.8,200,0.3,0.8,浦东,95666.24138,TRUE,TRUE,TRUE,FALSE
41605,67.3,21,1,2,2,1,1,低层,6,0,1,1.8,720,0.26,0.69,浦东,47038.57386,TRUE,FALSE,FALSE,FALSE
50000,50,36,1,3,2,1,1,低层,6,0,1,1.1,300,0.32,0.6,浦东,48439.19444,TRUE,FALSE,TRUE,TRUE
37500,88,20,1,3,2,2,1,中层,6,0,1,1.2,200,0.3,0.6,浦东,47038.57386,TRUE,TRUE,FALSE,FALSE
32636,76,12,1,3,2,2,1,中层,11,1,1,1.9,300,0.35,1.1,浦东,35482.76437,TRUE,TRUE,FALSE,FALSE
50000,66,8,1,3,2,2,2,低层,8,1,1,0.8,200,0.23,5.5,浦东,50950.82051,TRUE,TRUE,FALSE,TRUE
39325,86.5,13,1,3,2,2,1,中层,6,0,1,1.5,150,0.4,0.45,浦东,45311.86441,TRUE,TRUE,TRUE,FALSE
50599,96.8,13,1,3,2,2,1,高层,13,1,1,1.8,943,0.37,1.35,浦东,47038.57386,TRUE,FALSE,FALSE,FALSE
22887,85.2,4,1,3,2,2,1,中层,13,1,1,1.3,600,0.35,1.74,浦东,21714.91667,TRUE,FALSE,FALSE,FALSE
69922,85.8,15,1,3,2,2,1,低层,6,0,1,1.2,100,0.4,1.2,浦东,47038.57386,TRUE,TRUE,TRUE,TRUE
50877,57,19,0,3,2,1,1,中层,6,0,1,1.8,100,0.35,1.2,浦东,48258.65812,TRUE,FALSE,TRUE,TRUE
32706,85,21,1,3,2,2,1,中层,6,0,1,1.2,200,0.45,0.8,浦东,48392.1625,TRUE,TRUE,TRUE,TRUE
41721,92.3,14,1,3,2,2,1,低层,6,0,1,1.8,200,0.4,0.8,浦东,74352.48276,FALSE,TRUE,FALSE,FALSE
53089,88.5,7,1,3,3,2,1,中层,6,0,1,1.1,291,0.4,2.6,浦东,48392.1625,TRUE,FALSE,TRUE,TRUE
44027,68.1,12,1,3,2,2,1,低层,6,1,1,1.8,95,0.4,0.8,浦东,35482.76437,FALSE,TRUE,FALSE,FALSE
51200,156.3,14,1,4,4,2,2,低层,11,1,1,1.9,100,0.47,1.55,浦东,51081.42308,TRUE,FALSE,TRUE,FALSE
44336,90.2,9,1,1,2,1,1,中层,18,1,1,1.7,1014,0.5,1.75,浦东,48392.1625,TRUE,TRUE,TRUE,FALSE
45865,65.4,21,1,3,2,2,1,低层,6,0,0,1.2,200,0.3,0.5,浦东,50950.82051,TRUE,TRUE,TRUE,TRUE
28961,88.1,6,1,3,2,2,1,高层,16,1,1,1.8,781,0.4,2.8,浦东,27226.73846,TRUE,TRUE,TRUE,FALSE
29227,84.2,7,1,2,2,2,1,低层,18,1,1,1.2,650,0.36,3.65,浦东,27929.52083,TRUE,TRUE,FALSE,FALSE
34842,110.5,8,1,2,3,2,2,低层,13,1,1,2.5,120,0.36,2,浦东,33336.22222,FALSE,FALSE,TRUE,FALSE
52409,89.7,14,1,3,2,2,1,低层,6,0,1,1.2,200,0.4,2,浦东,74352.48276,TRUE,TRUE,FALSE,FALSE
37536,79.4,9,1,1,2,1,1,高层,14,1,0,2.6,300,0.3,1.1,浦东,51081.42308,TRUE,TRUE,TRUE,TRUE
69416,97.2,12,1,3,3,2,2,低层,12,1,1,1.7,1960,0.49,2,浦东,51081.42308,TRUE,FALSE,TRUE,TRUE
38822,74.7,9,1,2,2,1,1,低层,14,1,1,2.6,300,0.39,1.1,浦东,51081.42308,TRUE,TRUE,TRUE,FALSE
76352,87.5,16,1,3,2,2,1,中层,6,0,1,1.6,80,0.4,0.8,浦东,70757.42857,FALSE,TRUE,TRUE,TRUE
46988,83,14,1,3,2,2,1,中层,6,0,1,1.4,200,0.35,1.5,浦东,52122.88281,FALSE,FALSE,TRUE,TRUE
54471,88.1,8,1,3,2,2,1,中层,14,1,1,1.3,400,0.35,1.2,浦东,51081.42308,TRUE,TRUE,TRUE,FALSE
39685,87.7,9,1,2,2,2,1,低层,6,0,1,1.9,200,0.45,0.8,浦东,45208.65385,TRUE,FALSE,FALSE,TRUE
43905,58.1,24,1,3,2,1,1,中层,6,0,1,1.8,120,0.3,0.8,浦东,48258.65812,TRUE,FALSE,TRUE,FALSE
46552,58,34,1,4,2,1,1,中层,6,0,1,1.5,100,0.2,0.6,浦东,48439.19444,TRUE,FALSE,TRUE,FALSE
23370,92,3,1,1,3,2,1,中层,16,1,1,1.8,400,0.35,1.5,浦东,21714.91667,FALSE,FALSE,TRUE,TRUE
59635,80.5,9,1,3,2,2,1,低层,11,1,1,1.3,230,0.3,0.8,浦东,46229.27132,TRUE,TRUE,TRUE,TRUE
41521,114.4,15,1,3,3,2,2,低层,6,0,1,1.2,1650,0.4,1.25,浦东,41074.30357,TRUE,FALSE,TRUE,FALSE
46036,114.9,11,1,2,2,3,2,高层,6,0,1,1.3,2600,0.37,1.2,浦东,35482.76437,TRUE,TRUE,TRUE,FALSE
42602,34.7,25,1,3,1,1,1,低层,6,0,1,1.9,200,0.28,0.5,浦东,50950.82051,TRUE,TRUE,TRUE,TRUE
52409,89.7,15,1,3,2,2,1,低层,6,0,1,1.2,200,0.4,2,浦东,74352.48276,TRUE,TRUE,TRUE,FALSE
75980,81.6,19,1,3,2,2,1,低层,6,0,1,1.3,100,0.35,0.8,浦东,70757.42857,TRUE,TRUE,TRUE,TRUE
38851,87,10,1,2,2,2,1,高层,6,0,1,1.8,569,0.3,0.67,浦东,45311.86441,TRUE,TRUE,TRUE,FALSE
24430,79,5,1,3,2,1,1,低层,14,1,1,1.8,200,0.35,0.8,浦东,27226.73846,TRUE,TRUE,TRUE,TRUE
41290,62,15,1,3,2,1,1,中层,7,1,1,1.3,480,0.4,3.2,浦东,50950.82051,TRUE,FALSE,TRUE,FALSE
47229,63.5,15,1,3,2,1,1,高层,6,0,1,1.8,200,0.35,0.45,浦东,52122.88281,TRUE,TRUE,TRUE,TRUE
37566,79.9,10,1,2,2,2,1,高层,14,1,1,2.6,300,0.3,1.1,浦东,51081.42308,TRUE,TRUE,FALSE,TRUE
88288,111,15,1,3,2,2,2,低层,32,1,1,3.1,800,0.5,3.5,浦东,62681.28125,FALSE,FALSE,TRUE,TRUE
28961,88.1,6,1,3,2,2,1,高层,16,1,1,1.8,781,0.4,2.8,浦东,27226.73846,FALSE,TRUE,TRUE,FALSE
18737,88.1,8,1,2,2,2,1,高层,13,1,1,1.4,760,0.35,1.7,浦东,20827.04167,TRUE,TRUE,TRUE,TRUE
56767,70.6,9,1,2,2,2,1,低层,6,1,0,2.5,500,0.35,0.8,浦东,50950.82051,TRUE,TRUE,TRUE,FALSE
53409,88,16,1,3,2,2,1,低层,6,0,1,1.2,50,0.4,0.8,浦东,50950.82051,TRUE,TRUE,FALSE,TRUE
66524,46.6,14,1,3,2,2,2,低层,18,1,1,2.8,20,0.5,2.75,浦东,67296.92593,TRUE,FALSE,TRUE,TRUE
21429,84,1,1,3,2,1,1,中层,12,1,1,1.4,760,0.35,1.7,浦东,20827.04167,TRUE,TRUE,TRUE,TRUE
53378,74,11,1,4,2,1,1,低层,18,1,1,1.6,680,0.3,1.2,浦东,50950.82051,TRUE,TRUE,TRUE,TRUE
46739,92,12,1,3,2,2,1,高层,18,1,1,1.6,300,0.47,0.5,浦东,35482.76437,TRUE,FALSE,TRUE,TRUE
35319,75,22,1,3,2,2,1,高层,6,0,1,1.1,68,0.35,0.36,浦东,38383.28,TRUE,TRUE,FALSE,FALSE
40993,86.6,11,1,2,2,2,1,低层,6,0,1,1.5,150,0.4,0.45,浦东,45311.86441,TRUE,FALSE,TRUE,FALSE
52439,82,2,1,3,2,2,1,高层,18,1,1,1.8,400,0.35,1.2,浦东,48392.1625,TRUE,TRUE,TRUE,FALSE
44493,64.7,19,1,2,2,1,1,中层,6,0,1,1.3,200,0.35,0.8,浦东,47038.57386,TRUE,FALSE,TRUE,FALSE
37536,79.4,9,1,1,2,1,1,高层,14,1,0,2.6,300,0.3,1.1,浦东,51081.42308,TRUE,TRUE,FALSE,FALSE
47170,53,20,1,3,2,1,1,高层,11,1,1,1.2,100,0.3,0.8,浦东,48439.19444,TRUE,TRUE,FALSE,TRUE
59903,80.1,9,1,4,2,2,1,中层,6,0,1,1.4,100,0.35,0.56,浦东,50950.82051,TRUE,FALSE,TRUE,TRUE
51561,72.7,23,1,3,2,2,1,低层,6,0,1,1.3,2000,0.4,0.5,浦东,48392.1625,TRUE,FALSE,TRUE,TRUE
53846,65,8,1,3,2,1,1,高层,9,1,1,0.8,200,0.23,5.5,浦东,50950.82051,TRUE,FALSE,FALSE,FALSE
64591,94.4,15,1,2,2,2,1,中层,11,1,1,1.8,359,0.3,0.85,浦东,52122.88281,TRUE,TRUE,FALSE,FALSE
32003,88.4,4,1,3,2,2,1,中层,20,1,1,1.5,500,0.35,2.3,浦东,27929.52083,FALSE,FALSE,TRUE,TRUE
54605,76,9,1,2,2,2,1,高层,14,1,1,2.1,800,0.47,1.6,浦东,51081.42308,TRUE,FALSE,TRUE,TRUE
55088,90.4,29,1,3,2,2,1,低层,16,0,1,1.7,1960,0.49,2,浦东,51081.42308,TRUE,FALSE,TRUE,TRUE
43905,58.1,24,1,3,2,1,1,中层,6,0,1,1.8,120,0.3,0.8,浦东,48258.65812,TRUE,TRUE,FALSE,FALSE
78724,67.1,27,1,3,2,1,1,低层,25,1,0,2.3,100,0.24,0.5,浦东,88984.375,TRUE,TRUE,TRUE,TRUE
47377,57,21,1,3,2,1,1,中层,6,0,0,1.1,80,0.4,0.45,浦东,46229.27132,TRUE,FALSE,FALSE,FALSE
33620,127.9,13,1,3,3,2,2,低层,6,0,1,1.5,150,0.4,0.45,浦东,45311.86441,TRUE,TRUE,FALSE,FALSE
45865,65.4,21,1,3,2,2,1,低层,6,0,0,1.2,200,0.3,0.5,浦东,50950.82051,TRUE,TRUE,TRUE,TRUE
83045,49.1,20,1,3,1,1,1,低层,6,0,1,1.8,800,0.44,1.5,浦东,50950.82051,TRUE,TRUE,TRUE,FALSE
19636,55,2,1,2,2,1,1,低层,6,1,1,1.6,390,0.35,2.5,浦东,21714.91667,TRUE,TRUE,TRUE,TRUE
27703,74,4,1,3,2,1,1,低层,15,1,1,1.8,781,0.4,2.8,浦东,27226.73846,TRUE,TRUE,TRUE,TRUE
62805,92.2,12,1,3,2,2,1,中层,6,0,1,1.4,200,0.4,1.45,浦东,52122.88281,TRUE,TRUE,TRUE,FALSE
25287,87,10,1,3,2,2,1,中层,7,1,1,1,2500,0.35,1,浦东,25262.41176,FALSE,FALSE,FALSE,TRUE
41184,77.7,15,1,2,2,2,1,中层,6,0,1,1.2,1650,0.4,1.25,浦东,41074.30357,TRUE,FALSE,FALSE,FALSE
37894,97.6,13,1,3,2,2,1,低层,12,1,1,2.1,200,0.32,1,浦东,41074.30357,FALSE,FALSE,TRUE,FALSE
46337,86,8,1,3,2,2,1,高层,16,1,1,1.4,150,0.35,2,浦东,46229.27132,TRUE,FALSE,TRUE,FALSE
36782,87,10,1,3,2,2,1,中层,6,0,1,1.8,569,0.3,0.67,浦东,45311.86441,TRUE,TRUE,TRUE,TRUE
77300,50,11,1,1,2,2,1,高层,18,1,1,1.6,680,0.3,1.2,浦东,50950.82051,FALSE,TRUE,FALSE,TRUE
55980,78.6,5,1,2,2,1,1,低层,11,1,1,2.5,500,0.35,0.8,浦东,50950.82051,TRUE,FALSE,FALSE,FALSE
88288,111,15,1,3,2,2,2,低层,32,1,1,3.1,800,0.5,3.5,浦东,62681.28125,TRUE,FALSE,TRUE,FALSE
72382,80.1,10,1,3,3,2,2,高层,6,0,1,1.4,100,0.35,0.56,浦东,50950.82051,TRUE,FALSE,TRUE,TRUE
69173,89.6,10,1,2,3,2,1,低层,15,1,1,1.6,500,0.36,2.6,浦东,51081.42308,TRUE,TRUE,TRUE,TRUE
41536,127.6,13,1,1,2,2,2,低层,12,1,1,1.6,445,0.55,1.1,浦东,35529.96226,TRUE,FALSE,TRUE,TRUE
53885,62.2,23,1,3,2,1,1,低层,6,0,1,1.8,200,0.3,0.8,浦东,47038.57386,TRUE,TRUE,TRUE,TRUE
39594,80.8,7,1,2,2,2,1,中层,14,1,1,2.3,100,0.3,1.3,浦东,35529.96226,FALSE,TRUE,FALSE,FALSE
66524,46.6,14,1,3,2,2,2,低层,18,1,1,2.8,20,0.5,2.75,浦东,67296.92593,TRUE,TRUE,TRUE,TRUE
37530,82.6,11,1,1,2,2,1,中层,6,0,1,1.7,180,0.3,1,浦东,45311.86441,TRUE,FALSE,TRUE,TRUE
23689,78.9,4,1,3,2,2,1,高层,16,1,1,1.8,500,0.35,0.8,浦东,27226.73846,FALSE,FALSE,TRUE,TRUE
15932,59,3,1,3,2,2,1,中层,9,0,1,1.6,390,0.35,2.5,浦东,21714.91667,TRUE,FALSE,TRUE,TRUE
23853,109,18,1,2,2,2,2,中层,17,0,1,1.5,2000,0.45,1.4,浦东,23951.66667,TRUE,TRUE,TRUE,TRUE
21269,84.6,6,1,3,2,2,1,高层,13,1,1,1.4,760,0.35,1.7,浦东,20827.04167,FALSE,FALSE,TRUE,FALSE
25287,87,10,1,3,2,2,1,中层,7,1,1,1,2500,0.35,1,浦东,25262.41176,FALSE,FALSE,TRUE,TRUE
36413,92,4,1,3,3,2,2,低层,18,1,1,1.8,1195,0.4,2.9,浦东,27226.73846,TRUE,FALSE,TRUE,FALSE
46265,73.5,5,1,3,2,2,1,中层,18,1,1,2.1,900,0.35,1.6,浦东,35482.76437,TRUE,FALSE,TRUE,FALSE
35135,74,9,1,2,2,1,1,高层,6,0,1,1.9,714,0.3,1.1,浦东,35529.96226,FALSE,FALSE,TRUE,TRUE
50000,35,37,1,3,2,1,1,低层,6,0,1,1.6,200,0.3,0.5,浦东,49650.76667,TRUE,TRUE,TRUE,TRUE
50505,99,15,1,3,2,2,1,中层,11,1,1,2.4,600,0.4,1,浦东,52122.88281,TRUE,TRUE,FALSE,TRUE
46988,83,14,1,3,2,2,1,中层,6,0,1,1.4,200,0.35,1.5,浦东,52122.88281,TRUE,TRUE,TRUE,TRUE
23436,78.9,5,1,1,2,1,1,中层,18,1,1,1.8,500,0.35,0.8,浦东,27226.73846,TRUE,TRUE,TRUE,TRUE
34181,83.4,4,1,3,2,2,1,中层,14,1,1,1.9,100,0.35,1.11,浦东,41074.30357,TRUE,TRUE,TRUE,FALSE
46717,88.2,4,1,4,2,2,1,高层,14,1,1,2.5,400,0.3,0.8,浦东,45208.65385,TRUE,TRUE,FALSE,FALSE
43183,70.6,26,1,3,2,1,1,低层,7,0,1,1.2,38,0.4,0.6,浦东,48258.65812,TRUE,TRUE,TRUE,TRUE
45238,84,19,1,2,2,1,1,低层,6,0,1,1.6,445,0.55,1.1,浦东,35529.96226,TRUE,FALSE,TRUE,TRUE
44545,55,25,1,3,2,2,1,中层,6,0,1,1.8,400,0.28,2,浦东,48258.65812,TRUE,FALSE,FALSE,TRUE
40909,77,13,1,3,2,2,1,中层,6,0,1,1.7,1500,0.35,1.25,浦东,50950.82051,TRUE,TRUE,TRUE,TRUE
46970,66,22,1,3,2,1,1,中层,6,1,1,1.8,230,0.35,0.35,浦东,46229.27132,TRUE,TRUE,TRUE,TRUE
55405,74,11,1,3,2,1,1,中层,11,1,1,1.6,680,0.3,1.2,浦东,50950.82051,TRUE,TRUE,FALSE,FALSE
38692,56.9,11,1,3,2,1,1,中层,11,1,1,2.6,500,0.3,1.1,浦东,51081.42308,FALSE,FALSE,TRUE,FALSE
52439,82,2,1,3,2,2,1,高层,18,1,1,1.8,400,0.35,1.2,浦东,48392.1625,TRUE,FALSE,TRUE,FALSE
41047,78,15,1,2,2,1,1,中层,24,1,1,1.2,1400,0.35,1,浦东,47038.57386,TRUE,TRUE,TRUE,FALSE
47514,49.7,30,1,3,2,1,1,中层,6,1,1,1.5,200,0.3,0.6,浦东,48439.19444,TRUE,FALSE,TRUE,TRUE
43860,57,21,1,3,2,1,1,低层,6,0,1,1.8,50,0.3,0.35,浦东,48258.65812,TRUE,TRUE,TRUE,TRUE
